"Week.Ending","SKU","Dollars","Units","ARP"
2017-03-11,1180,8350.47,6789,1.23
2017-03-11,1181,89873.13,49111,1.83
2017-03-11,1182,65.45,119,0.55
2017-03-11,1183,59408.82,34742,1.71
2017-03-11,1184,624,780,0.8
2017-03-11,1185,14915.12,10967,1.36
2017-03-11,1186,9886562.77,2465477,4.01
2017-03-11,1187,111260.2,58558,1.9
2017-03-11,1188,22031.3,15194,1.45
2017-03-11,1189,163.2,255,0.64
2017-03-11,1190,0,0,0.03
2017-03-11,1191,727347.4,279749,2.6
2017-03-11,1192,4904362.47,1373771,3.57
2017-03-11,1194,0.22,1,0.22
2017-03-11,1195,106.8,178,0.6
2017-03-11,1198,2465.41,2441,1.01
2017-03-11,1199,9.6,24,0.4
2017-03-11,1201,1186878.78,420879,2.82
2017-03-11,1320,465.12,612,0.76
2017-03-11,1202,106.8,178,0.6
2017-03-11,1203,20107.23,14061,1.43
2017-03-11,1204,820.68,977,0.84
2017-03-11,1205,1046.61,1203,0.87
2017-03-11,1206,1.45,5,0.29
2017-03-11,1207,238.68,351,0.68
2017-03-11,1208,65.45,119,0.55
2017-03-11,1209,0,0,0.03
2017-03-11,1210,89873.13,49111,1.83
2017-03-11,1212,48479286.26,9269462,5.23
2017-03-11,1213,20.25,45,0.45
2017-03-11,1321,85339.8,46890,1.82
2017-03-11,1214,22031.3,15194,1.45
2017-03-11,1215,1046.61,1203,0.87
2017-03-11,1216,1046.61,1203,0.87
2017-03-11,1322,0,0,0.16
2017-03-11,1323,0.22,1,0.22
2017-03-11,1217,9.6,24,0.4
2017-03-11,1218,95067.8,51388,1.85
2017-03-11,1219,5566,4840,1.15
2017-03-11,1324,0,0,0.16
2017-03-11,1220,67494,38568,1.75
2017-03-11,1325,38,76,0.5
2017-03-11,1222,33755.28,21638,1.56
2017-03-11,1223,106.8,178,0.6
2017-03-11,1224,5566,4840,1.15
2017-03-11,1225,0,0,0.03
2017-03-11,1226,3.74,11,0.34
2017-03-11,1227,3.74,11,0.34
2017-03-11,1326,13446.9,10035,1.34
2017-03-11,1228,1748650.47,580947,3.01
2017-03-11,1327,580285,232114,2.5
2017-03-11,1328,24075.66,16378,1.47
2017-03-11,1229,3508.53,3279,1.07
2017-03-11,1230,527189363.97,67675143,7.79
2017-03-11,1231,3391805.76,1009466,3.36
2017-03-11,1232,7600581.12,1979318,3.84
2017-03-11,1233,4151376.14,1196362,3.47
2017-03-11,1234,1277358.6,448196,2.85
2017-03-11,1235,36475.88,23086,1.58
2017-03-11,1236,1031324.25,375027,2.75
2017-03-11,1237,0,0,0.1
2017-03-11,1330,0,0,0.03
2017-03-11,1238,4114108.34,1185622,3.47
2017-03-11,1239,820.68,977,0.84
2017-03-11,1240,11989.12,9152,1.31
2017-03-11,1241,2016.63,2079,0.97
2017-03-11,1242,2954.64,2841,1.04
2017-03-11,1243,18300.39,12979,1.41
2017-03-11,1244,0,0,0.1
2017-03-11,1245,337.68,469,0.72
2017-03-11,1247,238.68,351,0.68
2017-03-11,1249,337.68,469,0.72
2017-03-11,1250,0,0,0.16
2017-03-11,1251,163.2,255,0.64
2017-03-11,1253,1.45,5,0.29
2017-03-11,1254,0,0,0.16
2017-03-11,1255,0.22,1,0.22
2017-03-11,1256,820.68,977,0.84
2017-03-11,1257,8350.47,6789,1.23
2017-03-11,1258,65.45,119,0.55
2017-03-11,1259,872910.84,325713,2.68
2017-03-11,1260,216388.4,102070,2.12
2017-03-11,1261,156648002.04,24630189,6.36
2017-03-11,1262,20107.23,14061,1.43
2017-03-11,1263,676904.59,263387,2.57
2017-03-11,1264,337.68,469,0.72
2017-03-11,1265,55621.28,32912,1.69
2017-03-11,1266,744656.49,285309,2.61
2017-03-11,1267,2016.63,2079,0.97
2017-03-11,1268,129166.05,66239,1.95
2017-03-11,1269,337.68,469,0.72
2017-03-11,1270,111260.2,58558,1.9
2017-03-11,1271,322521.6,142080,2.27
2017-03-11,1272,33755.28,21638,1.56
2017-03-11,1273,0,0,0
2017-03-11,1275,122790.46,63622,1.93
2017-03-11,1276,8169883.03,2100227,3.89
2017-03-11,1277,233999.55,108837,2.15
2017-03-11,1278,18440942.4,4144032,4.45
2017-03-11,1329,163.2,255,0.64
2017-03-11,1024,3.74,11,0.34
2017-03-11,1025,465.12,612,0.76
2017-03-11,1026,0.22,1,0.22
2017-03-11,1028,20.25,45,0.45
2017-03-11,1029,65.45,119,0.55
2017-03-11,1280,580285,232114,2.5
2017-03-11,1035,3508.53,3279,1.07
2017-03-11,1044,0,0,0.16
2017-03-18,1001,9.6,24,0.4
2017-03-18,1002,65.45,119,0.55
2017-03-18,1004,0.22,1,0.22
2017-03-18,1005,20.25,45,0.45
2017-03-18,1006,106.8,178,0.6
2017-03-18,1007,1.45,5,0.29
2017-03-18,1009,2954.64,2841,1.04
2017-03-18,1281,1.45,5,0.29
2017-03-18,1010,238.68,351,0.68
2017-03-18,1011,0,0,0.16
2017-03-18,1282,20.25,45,0.45
2017-03-18,1013,1329.51,1461,0.91
2017-03-18,1014,2672334.04,827348,3.23
2017-03-18,1015,261510.09,119411,2.19
2017-03-18,1016,1.45,5,0.29
2017-03-18,1283,2016.63,2079,0.97
2017-03-18,1284,0.22,1,0.22
2017-03-18,1018,24075.66,16378,1.47
2017-03-18,1020,13033343.4,3103177,4.2
2017-03-18,1022,333005.4,146055,2.28
2017-03-18,1285,3.74,11,0.34
2017-03-18,1286,38,76,0.5
2017-03-18,1023,20.25,45,0.45
2017-03-18,1027,2465.41,2441,1.01
2017-03-18,1030,80505,44725,1.8
2017-03-18,1031,65.45,119,0.55
2017-03-18,1032,1046.61,1203,0.87
2017-03-18,1033,65.45,119,0.55
2017-03-18,1039,300829.76,134299,2.24
2017-03-18,1047,117239.04,61062,1.92
2017-03-18,1048,9492700.77,2379123,3.99
2017-03-18,1050,0,0,0.1
2017-03-18,1051,65.45,119,0.55
2017-03-18,1052,22031.3,15194,1.45
2017-03-18,1053,252507.22,115829,2.18
2017-03-18,1054,50717231.01,9623763,5.27
2017-03-18,1055,3508.53,3279,1.07
2017-03-18,1287,281367.24,126742,2.22
2017-03-18,1056,1.45,5,0.29
2017-03-18,1057,38,76,0.5
2017-03-18,1058,9.6,24,0.4
2017-03-18,1059,9.6,24,0.4
2017-03-18,1288,3508.53,3279,1.07
2017-03-18,1289,1046.61,1203,0.87
2017-03-18,1061,11989.12,9152,1.31
2017-03-18,1063,24125817.24,5177214,4.66
2017-03-18,1065,55621.28,32912,1.69
2017-03-18,1290,65.45,119,0.55
2017-03-18,1291,780029.07,296589,2.63
2017-03-18,1068,0.22,1,0.22
2017-03-18,1069,660584.96,258041,2.56
2017-03-18,1070,1647.82,1753,0.94
2017-03-18,1292,0.22,1,0.22
2017-03-18,1071,1647.82,1753,0.94
2017-03-18,1072,65.45,119,0.55
2017-03-18,1293,1.45,5,0.29
2017-03-18,1073,28922587.2,6025539,4.8
2017-03-18,1074,479389.9,198095,2.42
2017-03-18,1294,3.74,11,0.34
2017-03-18,1295,38,76,0.5
2017-03-18,1075,20.25,45,0.45
2017-03-18,1076,3.74,11,0.34
2017-03-18,1078,1046.61,1203,0.87
2017-03-18,1080,75858.26,42617,1.78
2017-03-18,1081,27437825.24,5764249,4.76
2017-03-18,1082,38,76,0.5
2017-03-18,1296,38,76,0.5
2017-03-18,1084,0,0,0
2017-03-18,1086,20.25,45,0.45
2017-03-18,1087,176599.3,86146,2.05
2017-03-18,1088,163.2,255,0.64
2017-03-18,1297,3.74,11,0.34
2017-03-18,1298,465.12,612,0.76
2017-03-18,1090,972278.58,356146,2.73
2017-03-18,1092,168065787.68,26097172,6.44
2017-03-18,1094,3801702.78,1111609,3.42
2017-03-18,1299,624,780,0.8
2017-03-18,1300,820.68,977,0.84
2017-03-18,1095,45516.56,27754,1.64
2017-03-18,1096,0,0,0.03
2017-03-18,1301,3.74,11,0.34
2017-03-18,1098,14915.12,10967,1.36
2017-03-18,1099,798095.76,302309,2.64
2017-03-18,1100,9.6,24,0.4
2017-03-18,1101,3.74,11,0.34
2017-03-18,1102,225609.5,105425,2.14
2017-03-18,1103,65.45,119,0.55
2017-03-18,1105,744656.49,285309,2.61
2017-03-18,1302,0,0,0.16
2017-03-18,1303,20.25,45,0.45
2017-03-18,1304,0,0,0.1
2017-03-18,1106,2954.64,2841,1.04
2017-03-18,1305,238.68,351,0.68
2017-03-18,1306,3.74,11,0.34
2017-03-18,1107,1351324.8,469210,2.88
2017-03-18,1108,872910.84,325713,2.68
2017-03-18,1307,106.8,178,0.6
2017-03-18,1110,9.6,24,0.4
2017-03-18,1111,0.22,1,0.22
2017-03-18,1308,20.25,45,0.45
2017-03-18,1309,0,0,0.16
2017-03-18,1310,106.8,178,0.6
2017-03-18,1112,2465.41,2441,1.01
2017-03-18,1311,22031.3,15194,1.45
2017-03-18,1113,20.25,45,0.45
2017-03-18,1114,1329.51,1461,0.91
2017-03-18,1115,20.25,45,0.45
2017-03-18,1116,20.25,45,0.45
2017-03-18,1117,0,0,0.1
2017-03-18,1312,624,780,0.8
2017-03-18,1313,163.2,255,0.64
2017-03-18,1314,18300.39,12979,1.41
2017-03-18,1119,238.68,351,0.68
2017-03-18,1120,1329.51,1461,0.91
2017-03-18,1122,2954.64,2841,1.04
2017-03-18,1124,1948669.2,636820,3.06
2017-03-18,1125,428071.56,179862,2.38
2017-03-18,1315,1.45,5,0.29
2017-03-18,1316,465.12,612,0.76
2017-03-18,1317,65.45,119,0.55
2017-03-18,1127,1118572.38,400922,2.79
2017-03-18,1129,116266274.3,19217566,6.05
2017-03-18,1318,1329.51,1461,0.91
2017-03-18,1319,238.68,351,0.68
2017-03-18,1130,550862.56,222122,2.48
2017-03-18,1131,1046.61,1203,0.87
2017-03-18,1133,2016.63,2079,0.97
2017-03-18,1134,0,0,0.16
2017-03-18,1135,465.12,612,0.76
2017-03-18,1136,0,0,0
2017-03-18,1137,0,0,0.1
2017-03-18,1141,3.74,11,0.34
2017-03-18,1142,0,0,0.03
2017-03-18,1143,0,0,0
2017-03-18,1144,0,0,0.1
2017-03-18,1145,0,0,0.1
2017-03-18,1146,820.68,977,0.84
2017-03-18,1147,106.8,178,0.6
2017-03-18,1148,23263555.38,5024526,4.63
2017-03-18,1149,820.68,977,0.84
2017-03-18,1150,122790.46,63622,1.93
2017-03-18,1151,38,76,0.5
2017-03-18,1152,9487.8,7530,1.26
2017-03-18,1153,261510.09,119411,2.19
2017-03-18,1154,163.2,255,0.64
2017-03-18,1155,9487.8,7530,1.26
2017-03-18,1156,1.45,5,0.29
2017-03-18,1157,4133.8,3758,1.1
2017-03-18,1158,22031.3,15194,1.45
2017-03-18,1159,238.68,351,0.68
2017-03-18,1160,163.2,255,0.64
2017-03-18,1161,9.6,24,0.4
2017-03-18,1162,19981992.47,4430597,4.51
2017-03-18,1163,161951.48,80174,2.02
2017-03-18,1164,192079.68,92346,2.08
2017-03-18,1165,48833.88,29418,1.66
2017-03-18,1166,65.45,119,0.55
2017-03-18,1167,37872029.58,7544229,5.02
2017-03-18,1168,2016.63,2079,0.97
2017-03-18,1169,111260.2,58558,1.9
2017-03-18,1170,5566,4840,1.15
2017-03-18,1171,343696.94,150086,2.29
2017-03-18,1172,20.25,45,0.45
2017-03-18,1173,14915.12,10967,1.36
2017-03-18,1174,10728.93,8317,1.29
2017-03-18,1175,0,0,0.16
2017-03-18,1176,28732.56,18903,1.52
2017-03-18,1177,4623324.96,1306024,3.54
2017-03-18,1178,9.6,24,0.4
2017-03-18,1179,7374.95,6095,1.21
2017-03-18,1180,820.68,977,0.84
2017-03-18,1181,42353.28,26144,1.62
2017-03-18,1182,65.45,119,0.55
2017-03-18,1183,820.68,977,0.84
2017-03-18,1184,65.45,119,0.55
2017-03-18,1185,2954.64,2841,1.04
2017-03-18,1186,3514050.8,1039660,3.38
2017-03-18,1187,10728.93,8317,1.29
2017-03-18,1188,4834.14,4278,1.13
2017-03-18,1189,106.8,178,0.6
2017-03-18,1191,192079.68,92346,2.08
2017-03-18,1192,2297266.65,729291,3.15
2017-03-18,1194,0,0,0.03
2017-03-18,1195,3.74,11,0.34
2017-03-18,1198,1046.61,1203,0.87
2017-03-18,1199,9.6,24,0.4
2017-03-18,1201,233999.55,108837,2.15
2017-03-18,1320,624,780,0.8
2017-03-18,1202,337.68,469,0.72
2017-03-18,1203,18300.39,12979,1.41
2017-03-18,1204,20.25,45,0.45
2017-03-18,1205,20.25,45,0.45
2017-03-18,1206,9.6,24,0.4
2017-03-18,1207,0,0,0.1
2017-03-18,1208,1.45,5,0.29
2017-03-18,1210,5566,4840,1.15
2017-03-18,1212,19531287,4340286,4.5
2017-03-18,1213,0,0,0.1
2017-03-18,1321,4834.14,4278,1.13
2017-03-18,1214,1329.51,1461,0.91
2017-03-18,1215,38,76,0.5
2017-03-18,1216,238.68,351,0.68
2017-03-18,1322,20.25,45,0.45
2017-03-18,1323,0.22,1,0.22
2017-03-18,1217,0,0,0.03
2017-03-18,1218,11989.12,9152,1.31
2017-03-18,1219,624,780,0.8
2017-03-18,1324,0,0,0.1
2017-03-18,1220,45516.56,27754,1.64
2017-03-18,1325,0,0,0.16
2017-03-18,1222,1647.82,1753,0.94
2017-03-18,1223,0,0,0.03
2017-03-18,1224,337.68,469,0.72
2017-03-18,1227,0.22,1,0.22
2017-03-18,1326,4834.14,4278,1.13
2017-03-18,1228,161951.48,80174,2.02
2017-03-18,1327,290997.16,130492,2.23
2017-03-18,1328,14915.12,10967,1.36
2017-03-18,1229,465.12,612,0.76
2017-03-18,1230,248661820.92,36195316,6.87
2017-03-18,1231,992943.12,362388,2.74
2017-03-18,1232,3187213.28,960004,3.32
2017-03-18,1233,1052730.24,381424,2.76
2017-03-18,1234,595349.41,237191,2.51
2017-03-18,1235,5566,4840,1.15
2017-03-18,1236,100458.27,53721,1.87
2017-03-18,1237,0,0,0
2017-03-18,1330,0.22,1,0.22
2017-03-18,1238,1233798.24,434436,2.84
2017-03-18,1239,1647.82,1753,0.94
2017-03-18,1240,337.68,469,0.72
2017-03-18,1241,337.68,469,0.72
2017-03-18,1242,465.12,612,0.76
2017-03-18,1243,18300.39,12979,1.41
2017-03-18,1244,9.6,24,0.4
2017-03-18,1245,20.25,45,0.45
2017-03-18,1246,0,0,0
2017-03-18,1247,106.8,178,0.6
2017-03-18,1249,38,76,0.5
2017-03-18,1250,337.68,469,0.72
2017-03-18,1251,0,0,0.16
2017-03-18,1253,0,0,0.16
2017-03-18,1254,3.74,11,0.34
2017-03-18,1255,9.6,24,0.4
2017-03-18,1256,65.45,119,0.55
2017-03-18,1257,9487.8,7530,1.26
2017-03-18,1258,163.2,255,0.64
2017-03-18,1259,676904.59,263387,2.57
2017-03-18,1260,85339.8,46890,1.82
2017-03-18,1261,54106162.5,10151250,5.33
2017-03-18,1262,1647.82,1753,0.94
2017-03-18,1263,111260.2,58558,1.9
2017-03-18,1264,238.68,351,0.68
2017-03-18,1265,4834.14,4278,1.13
2017-03-18,1266,333005.4,146055,2.28
2017-03-18,1267,163.2,255,0.64
2017-03-18,1268,4834.14,4278,1.13
2017-03-18,1269,0,0,0.1
2017-03-18,1270,337.68,469,0.72
2017-03-18,1271,67494,38568,1.75
2017-03-18,1272,20107.23,14061,1.43
2017-03-18,1275,10728.93,8317,1.29
2017-03-18,1276,3229467.3,969810,3.33
2017-03-18,1277,39340.8,24588,1.6
2017-03-18,1278,7359291.12,1926516,3.82
2017-03-18,1329,38,76,0.5
2017-03-18,1024,0.22,1,0.22
2017-03-18,1025,163.2,255,0.64
2017-03-18,1028,820.68,977,0.84
2017-03-18,1029,0,0,0.03
2017-03-18,1280,111260.2,58558,1.9
2017-03-18,1035,163.2,255,0.64
2017-03-18,1044,65.45,119,0.55
2017-03-25,1001,38,76,0.5
2017-03-25,1002,38,76,0.5
2017-03-25,1004,38,76,0.5
2017-03-25,1005,0,0,0.16
2017-03-25,1006,38,76,0.5
2017-03-25,1007,0,0,0.16
2017-03-25,1009,465.12,612,0.76
2017-03-25,1010,0.22,1,0.22
2017-03-25,1011,0,0,0.16
2017-03-25,1282,0,0,0.16
2017-03-25,1013,238.68,351,0.68
2017-03-25,1014,1475271.6,505230,2.92
2017-03-25,1015,36475.88,23086,1.58
2017-03-25,1016,0.22,1,0.22
2017-03-25,1283,9.6,24,0.4
2017-03-25,1284,0.22,1,0.22
2017-03-25,1018,1647.82,1753,0.94
2017-03-25,1020,11940939.9,2884285,4.14
2017-03-25,1022,155320.74,77274,2.01
2017-03-25,1285,9.6,24,0.4
2017-03-25,1286,38,76,0.5
2017-03-25,1023,3.74,11,0.34
2017-03-25,1027,337.68,469,0.72
2017-03-25,1030,24075.66,16378,1.47
2017-03-25,1031,38,76,0.5
2017-03-25,1032,0.22,1,0.22
2017-03-25,1033,20.25,45,0.45
2017-03-25,1038,0,0,0.03
2017-03-25,1039,89873.13,49111,1.83
2017-03-25,1047,33755.28,21638,1.56
2017-03-25,1048,4151376.14,1196362,3.47
2017-03-25,1051,106.8,178,0.6
2017-03-25,1052,2016.63,2079,0.97
2017-03-25,1053,67494,38568,1.75
2017-03-25,1054,23984876.7,5158038,4.65
2017-03-25,1055,1046.61,1203,0.87
2017-03-25,1287,225609.5,105425,2.14
2017-03-25,1056,0,0,0.16
2017-03-25,1057,3.74,11,0.34
2017-03-25,1058,20.25,45,0.45
2017-03-25,1059,465.12,612,0.76
2017-03-25,1288,337.68,469,0.72
2017-03-25,1289,238.68,351,0.68
2017-03-25,1061,22031.3,15194,1.45
2017-03-25,1063,14699461.92,3426448,4.29
2017-03-25,1065,36475.88,23086,1.58
2017-03-25,1290,20.25,45,0.45
2017-03-25,1291,356139.63,154173,2.31
2017-03-25,1068,65.45,119,0.55
2017-03-25,1069,184681.26,89218,2.07
2017-03-25,1070,624,780,0.8
2017-03-25,1292,0,0,0.1
2017-03-25,1071,106.8,178,0.6
2017-03-25,1072,0.22,1,0.22
2017-03-25,1293,0,0,0.16
2017-03-25,1073,10961487.12,2686639,4.08
2017-03-25,1074,105490.56,56112,1.88
2017-03-25,1294,1.45,5,0.29
2017-03-25,1295,0,0,0.1
2017-03-25,1075,1.45,5,0.29
2017-03-25,1076,3.74,11,0.34
2017-03-25,1078,820.68,977,0.84
2017-03-25,1080,39340.8,24588,1.6
2017-03-25,1081,14524488.16,3393572,4.28
2017-03-25,1082,1.45,5,0.29
2017-03-25,1296,0.22,1,0.22
2017-03-25,1084,0,0,0.03
2017-03-25,1086,65.45,119,0.55
2017-03-25,1087,18300.39,12979,1.41
2017-03-25,1088,0.22,1,0.22
2017-03-25,1297,9.6,24,0.4
2017-03-25,1298,20.25,45,0.45
2017-03-25,1090,508477.9,207542,2.45
2017-03-25,1091,0,0,0.03
2017-03-25,1092,101074516.17,17102287,5.91
2017-03-25,1094,2458709.22,773179,3.18
2017-03-25,1299,337.68,469,0.72
2017-03-25,1300,5566,4840,1.15
2017-03-25,1095,6425.1,5445,1.18
2017-03-25,1096,0,0,0
2017-03-25,1098,5566,4840,1.15
2017-03-25,1099,508477.9,207542,2.45
2017-03-25,1100,3.74,11,0.34
2017-03-25,1101,0,0,0
2017-03-25,1102,105490.56,56112,1.88
2017-03-25,1103,238.68,351,0.68
2017-03-25,1105,356139.63,154173,2.31
2017-03-25,1302,0,0,0
2017-03-25,1303,0,0,0.03
2017-03-25,1304,0,0,0.03
2017-03-25,1106,4133.8,3758,1.1
2017-03-25,1305,238.68,351,0.68
2017-03-25,1306,0.22,1,0.22
2017-03-25,1107,270705.6,123048,2.2
2017-03-25,1108,233999.55,108837,2.15
2017-03-25,1307,1.45,5,0.29
2017-03-25,1110,238.68,351,0.68
2017-03-25,1111,20.25,45,0.45
2017-03-25,1308,1.45,5,0.29
2017-03-25,1309,0,0,0.03
2017-03-25,1310,65.45,119,0.55
2017-03-25,1112,238.68,351,0.68
2017-03-25,1311,16488.24,11948,1.38
2017-03-25,1113,0,0,0.03
2017-03-25,1114,820.68,977,0.84
2017-03-25,1115,0.22,1,0.22
2017-03-25,1116,106.8,178,0.6
2017-03-25,1117,0,0,0.16
2017-03-25,1312,820.68,977,0.84
2017-03-25,1313,38,76,0.5
2017-03-25,1314,4834.14,4278,1.13
2017-03-25,1119,0,0,0.1
2017-03-25,1120,0.22,1,0.22
2017-03-25,1122,20.25,45,0.45
2017-03-25,1124,1210198.56,427632,2.83
2017-03-25,1125,141851.16,71642,1.98
2017-03-25,1315,0.22,1,0.22
2017-03-25,1316,465.12,612,0.76
2017-03-25,1317,3.74,11,0.34
2017-03-25,1127,242578.8,112305,2.16
2017-03-25,1129,46623101.2,8965981,5.2
2017-03-25,1318,624,780,0.8
2017-03-25,1319,624,780,0.8
2017-03-25,1130,200613,95530,2.1
2017-03-25,1131,13446.9,10035,1.34
2017-03-25,1133,337.68,469,0.72
2017-03-25,1134,0,0,0.1
2017-03-25,1135,20.25,45,0.45
2017-03-25,1136,0,0,0.03
2017-03-25,1141,0,0,0.03
2017-03-25,1142,0,0,0.1
2017-03-25,1143,0,0,0
2017-03-25,1144,0,0,0.16
2017-03-25,1145,0.22,1,0.22
2017-03-25,1146,9.6,24,0.4
2017-03-25,1147,65.45,119,0.55
2017-03-25,1148,9275531.82,2336406,3.97
2017-03-25,1149,624,780,0.8
2017-03-25,1150,26244.86,17614,1.49
2017-03-25,1151,9.6,24,0.4
2017-03-25,1152,820.68,977,0.84
2017-03-25,1153,117239.04,61062,1.92
2017-03-25,1154,0,0,0.1
2017-03-25,1155,106.8,178,0.6
2017-03-25,1156,0,0,0.1
2017-03-25,1157,38,76,0.5
2017-03-25,1158,8350.47,6789,1.23
2017-03-25,1159,163.2,255,0.64
2017-03-25,1160,0.22,1,0.22
2017-03-25,1161,0,0,0.03
2017-03-25,1162,10691617.31,2626933,4.07
2017-03-25,1163,33755.28,21638,1.56
2017-03-25,1164,55621.28,32912,1.69
2017-03-25,1165,2016.63,2079,0.97
2017-03-25,1166,3.74,11,0.34
2017-03-25,1167,16178713.04,3710714,4.36
2017-03-25,1168,624,780,0.8
2017-03-25,1169,31175.76,20244,1.54
2017-03-25,1170,2954.64,2841,1.04
2017-03-25,1171,122790.46,63622,1.93
2017-03-25,1172,38,76,0.5
2017-03-25,1173,238.68,351,0.68
2017-03-25,1174,2465.41,2441,1.01
2017-03-25,1175,38,76,0.5
2017-03-25,1176,1329.51,1461,0.91
2017-03-25,1177,3113134.44,940524,3.31
2017-03-25,1178,0.22,1,0.22
2017-03-25,1179,3508.53,3279,1.07
2017-03-25,1180,38,76,0.5
2017-03-25,1181,11989.12,9152,1.31
2017-03-25,1182,0,0,0.03
2017-03-25,1183,38,76,0.5
2017-03-25,1184,0,0,0.03
2017-03-25,1185,0,0,0.16
2017-03-25,1186,972278.58,356146,2.73
2017-03-25,1187,5566,4840,1.15
2017-03-25,1188,1647.82,1753,0.94
2017-03-25,1189,0,0,0
2017-03-25,1191,105490.56,56112,1.88
2017-03-25,1192,479389.9,198095,2.42
2017-03-25,1194,0.22,1,0.22
2017-03-25,1198,163.2,255,0.64
2017-03-25,1199,38,76,0.5
2017-03-25,1201,100458.27,53721,1.87
2017-03-25,1320,65.45,119,0.55
2017-03-25,1202,106.8,178,0.6
2017-03-25,1203,11989.12,9152,1.31
2017-03-25,1204,38,76,0.5
2017-03-25,1205,1.45,5,0.29
2017-03-25,1206,0,0,0.16
2017-03-25,1208,0,0,0.1
2017-03-25,1209,0,0,0
2017-03-25,1210,2016.63,2079,0.97
2017-03-25,1212,9828510,2451000,4.01
2017-03-25,1213,0,0,0.16
2017-03-25,1321,8350.47,6789,1.23
2017-03-25,1214,337.68,469,0.72
2017-03-25,1215,9.6,24,0.4
2017-03-25,1216,238.68,351,0.68
2017-03-25,1322,0,0,0.1
2017-03-25,1323,0,0,0
2017-03-25,1217,0.22,1,0.22
2017-03-25,1218,16488.24,11948,1.38
2017-03-25,1219,20.25,45,0.45
2017-03-25,1324,0,0,0
2017-03-25,1220,4133.8,3758,1.1
2017-03-25,1222,1329.51,1461,0.91
2017-03-25,1223,0,0,0.1
2017-03-25,1224,3.74,11,0.34
2017-03-25,1226,0.22,1,0.22
2017-03-25,1227,0,0,0.1
2017-03-25,1326,465.12,612,0.76
2017-03-25,1228,85339.8,46890,1.82
2017-03-25,1327,36475.88,23086,1.58
2017-03-25,1328,3508.53,3279,1.07
2017-03-25,1229,1.45,5,0.29
2017-03-25,1230,98059689.84,16676818,5.88
2017-03-25,1231,169589.28,83132,2.04
2017-03-25,1232,1052730.24,381424,2.76
2017-03-25,1233,322521.6,142080,2.27
2017-03-25,1234,135067.52,68912,1.96
2017-03-25,1235,20.25,45,0.45
2017-03-25,1236,24075.66,16378,1.47
2017-03-25,1237,0,0,0.1
2017-03-25,1238,660584.96,258041,2.56
2017-03-25,1239,820.68,977,0.84
2017-03-25,1240,465.12,612,0.76
2017-03-25,1241,9.6,24,0.4
2017-03-25,1242,163.2,255,0.64
2017-03-25,1243,3508.53,3279,1.07
2017-03-25,1244,20.25,45,0.45
2017-03-25,1245,0,0,0.1
2017-03-25,1247,0,0,0.1
2017-03-25,1249,1.45,5,0.29
2017-03-25,1250,0.22,1,0.22
2017-03-25,1251,0,0,0
2017-03-25,1253,0,0,0.03
2017-03-25,1255,624,780,0.8
2017-03-25,1256,163.2,255,0.64
2017-03-25,1257,624,780,0.8
2017-03-25,1258,163.2,255,0.64
2017-03-25,1259,161951.48,80174,2.02
2017-03-25,1260,39340.8,24588,1.6
2017-03-25,1261,22331794.8,4854738,4.6
2017-03-25,1262,238.68,351,0.68
2017-03-25,1263,39340.8,24588,1.6
2017-03-25,1264,9.6,24,0.4
2017-03-25,1265,238.68,351,0.68
2017-03-25,1266,55621.28,32912,1.69
2017-03-25,1267,238.68,351,0.68
2017-03-25,1268,1046.61,1203,0.87
2017-03-25,1270,1647.82,1753,0.94
2017-03-25,1271,26244.86,17614,1.49
2017-03-25,1272,2016.63,2079,0.97
2017-03-25,1275,1647.82,1753,0.94
2017-03-25,1276,1402060.1,483469,2.9
2017-03-25,1277,1329.51,1461,0.91
2017-03-25,1278,3469593.61,1029553,3.37
2017-03-25,1329,9.6,24,0.4
2017-03-25,1024,65.45,119,0.55
2017-03-25,1025,163.2,255,0.64
2017-03-25,1026,0,0,0
2017-03-25,1028,820.68,977,0.84
2017-03-25,1029,0,0,0.03
2017-03-25,1280,42353.28,26144,1.62
2017-03-25,1035,9.6,24,0.4
2017-03-25,1044,0,0,0.1
2017-04-01,1001,1.45,5,0.29
2017-04-01,1002,3.74,11,0.34
2017-04-01,1004,65.45,119,0.55
2017-04-01,1005,1.45,5,0.29
2017-04-01,1006,20.25,45,0.45
2017-04-01,1007,0.22,1,0.22
2017-04-01,1009,624,780,0.8
2017-04-01,1281,0.22,1,0.22
2017-04-01,1010,163.2,255,0.64
2017-04-01,1011,1.45,5,0.29
2017-04-01,1282,9.6,24,0.4
2017-04-01,1013,238.68,351,0.68
2017-04-01,1014,992943.12,362388,2.74
2017-04-01,1015,67494,38568,1.75
2017-04-01,1016,1.45,5,0.29
2017-04-01,1283,1647.82,1753,0.94
2017-04-01,1284,0.22,1,0.22
2017-04-01,1018,2016.63,2079,0.97
2017-04-01,1020,5350667.7,1478085,3.62
2017-04-01,1022,63364.71,36627,1.73
2017-04-01,1285,9.6,24,0.4
2017-04-01,1286,106.8,178,0.6
2017-04-01,1023,9.6,24,0.4
2017-04-01,1027,1046.61,1203,0.87
2017-04-01,1030,2954.64,2841,1.04
2017-04-01,1031,0,0,0.16
2017-04-01,1032,9.6,24,0.4
2017-04-01,1033,0.22,1,0.22
2017-04-01,1039,148115.7,74430,1.99
2017-04-01,1047,5566,4840,1.15
2017-04-01,1048,4662941.1,1317215,3.54
2017-04-01,1050,0,0,0.16
